INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_205702.wav,597.844,2023-03-23,20:57:02,20,2023-03-23,08:57:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,LTm+Q0B3QlZAHEcdJz7aOw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_212102.wav,597.844,2023-03-30,21:21:02,21,2023-03-30,09:21:02,9,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,ixus9JxTYclCuR5Q/etW2w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230313_173402.wav,597.844,2023-03-13,17:34:02,17,2023-03-13,05:34:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,Sqv3OhG/nALER+2MMbdMKQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_203002.wav,597.844,2023-03-30,20:30:02,20,2023-03-30,08:30:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,hqX/QaP97lBCXExySg7Zcw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230405_213202.wav,597.844,2023-04-05,21:32:02,21,2023-04-05,09:32:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,+ehxaEeG7Mon+Co2V4EhRg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_011602.wav,597.844,2023-03-18,01:16:02,1,2023-03-17,13:16:02,13,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,ye8XQFVvhTwOF3WCmT3CMw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230319_020802.wav,597.844,2023-03-19,02:08:02,2,2023-03-18,14:08:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,KH+8uszJJmVwG7etsDdVpA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230405_224202.wav,597.844,2023-04-05,22:42:02,22,2023-04-05,10:42:02,10,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,K01aB2ylwEtwBi3iggnCKQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_210702.wav,597.844,2023-03-23,21:07:02,21,2023-03-23,09:07:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,cmMUwEh/21bzmhMyNzvB+A==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_213102.wav,597.844,2023-03-30,21:31:02,21,2023-03-30,09:31:02,9,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,broZxKAjbw8543t6YDpSrw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_012602.wav,597.844,2023-03-18,01:26:02,1,2023-03-17,13:26:02,13,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,a9luuEWrekf9cX/rRESNpQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230313_174402.wav,597.844,2023-03-13,17:44:02,17,2023-03-13,05:44:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,RcyV2hIYQr3SAAA8HkXPvQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_204002.wav,597.844,2023-03-30,20:40:02,20,2023-03-30,08:40:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,5dElbuzewX+r2M0WaciMRw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230405_214202.wav,597.844,2023-04-05,21:42:02,21,2023-04-05,09:42:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,Q8jZ12e47iH7BZuTNCND8w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230319_021802.wav,597.844,2023-03-19,02:18:02,2,2023-03-18,14:18:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,SpdHK2X7Z7Fnb+MPuk6/Xw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230405_225202.wav,597.844,2023-04-05,22:52:02,22,2023-04-05,10:52:02,10,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,s3iNSuXeQcR2Qh7ynaJF4g==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_214102.wav,597.844,2023-03-30,21:41:02,21,2023-03-30,09:41:02,9,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,YetEyazvdciRoCR9OMHvVQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_211702.wav,597.844,2023-03-23,21:17:02,21,2023-03-23,09:17:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,UzxrF7XpHhi8dOz8gQykdQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_013602.wav,597.844,2023-03-18,01:36:02,1,2023-03-17,13:36:02,13,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,BCmTuTgI1wnz/ojrnBEsVA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230313_175402.wav,597.844,2023-03-13,17:54:02,17,2023-03-13,05:54:02,5,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,jHtE4dvtYkFFA2gGxUTiXg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_205002.wav,597.844,2023-03-30,20:50:02,20,2023-03-30,08:50:02,8,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,aLrZGE8fqHA6kDDaxxjhFg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_215102.wav,597.844,2023-03-30,21:51:02,21,2023-03-30,09:51:02,9,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,VHTW3YAnKBujioruDV6bQg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230405_215202.wav,597.844,2023-04-05,21:52:02,21,2023-04-05,09:52:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,1iWo7rY/XGA2C4nkFFu2zQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230319_022802.wav,597.844,2023-03-19,02:28:02,2,2023-03-18,14:28:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,P6OLQPL4gq7MWjmEp3DDQA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_212702.wav,597.844,2023-03-23,21:27:02,21,2023-03-23,09:27:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,IEMYlwWiZlvSjRXerNCHxg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230324_204902.wav,597.844,2023-03-24,20:49:02,20,2023-03-24,08:49:02,8,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,+xCx1R8kn8D7yvsC4AYUTg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230405_230202.wav,597.844,2023-04-05,23:02:02,23,2023-04-05,11:02:02,11,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,5pf7QSX19lAFeQ2cAkeIqQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_014602.wav,597.844,2023-03-18,01:46:02,1,2023-03-17,13:46:02,13,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,MDTzCh3UjKLcF7vY4VHzqA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_220102.wav,597.844,2023-03-30,22:01:02,22,2023-03-30,10:01:02,10,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,TKNiazyBJ35yTpf3NDpSMg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_210002.wav,597.844,2023-03-30,21:00:02,21,2023-03-30,09:00:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,deWrW+Xpk5B5Ku82z7Vatw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_213702.wav,597.844,2023-03-23,21:37:02,21,2023-03-23,09:37:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,fpQUI6qC5i14nfXA0fi8og==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230405_220202.wav,597.844,2023-04-05,22:02:02,22,2023-04-05,10:02:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,iy570tTkevezgUvjII85Bw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230313_180402.wav,597.844,2023-03-13,18:04:02,18,2023-03-13,06:04:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,5yQT+J+kWwfn0hNMg1fWJQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230405_231202.wav,597.844,2023-04-05,23:12:02,23,2023-04-05,11:12:02,11,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,G7u8ItuiSGGAdVw+P3RotA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230319_023802.wav,597.844,2023-03-19,02:38:02,2,2023-03-18,14:38:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,7hNCU0P6/xBQeIGBWHIHCw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_015602.wav,597.844,2023-03-18,01:56:02,1,2023-03-17,13:56:02,13,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,qAIy/T87UMvDvtAGO28A+Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_214702.wav,597.844,2023-03-23,21:47:02,21,2023-03-23,09:47:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,UTkeyVEjBjN4i1eOagzBUw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_221102.wav,597.844,2023-03-30,22:11:02,22,2023-03-30,10:11:02,10,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,UzCmNnz+O7kCkrfGml0+qQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_211002.wav,597.844,2023-03-30,21:10:02,21,2023-03-30,09:10:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,LaC4Tz3b7BDpdo6Y/ZLa8w==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230405_221202.wav,597.844,2023-04-05,22:12:02,22,2023-04-05,10:12:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,dlUjte911EIjRQJCCnc4cA==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230319_024802.wav,597.844,2023-03-19,02:48:02,2,2023-03-18,14:48:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,l3hzStAtGvnZuNkuxLLLHQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230405_232202.wav,597.844,2023-04-05,23:22:02,23,2023-04-05,11:22:02,11,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,yYN/3v6DWDBMecfTKHAZ1g==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230313_181402.wav,597.844,2023-03-13,18:14:02,18,2023-03-13,06:14:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,HUyF7D9fnLUwJLL/7+GO3w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_020602.wav,597.844,2023-03-18,02:06:02,2,2023-03-17,14:06:02,14,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,Tz891UfGZ8WlwOEHkr7xOQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_215702.wav,597.844,2023-03-23,21:57:02,21,2023-03-23,09:57:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,yw+mfx0PdtoIhVMOqCwzmA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_222102.wav,597.844,2023-03-30,22:21:02,22,2023-03-30,10:21:02,10,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,k6Fw0+hQAcPuR74JbR9rug==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_212002.wav,597.844,2023-03-30,21:20:02,21,2023-03-30,09:20:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,OSv5VxkRdx/2dkucCIU6Xg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230405_222202.wav,597.844,2023-04-05,22:22:02,22,2023-04-05,10:22:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,j6LUrFk2k0Xx2TUC4xCi8Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230319_025802.wav,597.844,2023-03-19,02:58:02,2,2023-03-18,14:58:02,14,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,+bYGXbh6GIvmyeNkyuTWLA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230405_233202.wav,597.844,2023-04-05,23:32:02,23,2023-04-05,11:32:02,11,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,3u1o3lCFy19DieE7e+s4cQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230313_182402.wav,597.844,2023-03-13,18:24:02,18,2023-03-13,06:24:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,eork0YB4ALpS2cajmcbp1A==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_021602.wav,597.844,2023-03-18,02:16:02,2,2023-03-17,14:16:02,14,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,+78NmsJMQOcBXI4igwABLQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_220702.wav,597.844,2023-03-23,22:07:02,22,2023-03-23,10:07:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,iJe5hl1Pis3AjxIGanlHcQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_223102.wav,597.844,2023-03-30,22:31:02,22,2023-03-30,10:31:02,10,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,oYUOw9ZMRe+u1hVjPRWvnw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230405_223202.wav,597.844,2023-04-05,22:32:02,22,2023-04-05,10:32:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,5Upmvx5umXGbPtEW7h4kLQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_213002.wav,597.844,2023-03-30,21:30:02,21,2023-03-30,09:30:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,Te3mHi6SGMDxEGJ8T+iL4w==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230319_030802.wav,597.844,2023-03-19,03:08:02,3,2023-03-18,15:08:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,b1FhwX0fSppKG6q5Rt3Hog==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230405_234202.wav,597.844,2023-04-05,23:42:02,23,2023-04-05,11:42:02,11,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,u1qJJUILXtk2T0eLXHLvAw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_022602.wav,597.844,2023-03-18,02:26:02,2,2023-03-17,14:26:02,14,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,KnaWqpNjsju/nakq5TOYdw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230313_183402.wav,597.844,2023-03-13,18:34:02,18,2023-03-13,06:34:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,0phh92WaklAsIK7pWeIVyw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_221702.wav,597.844,2023-03-23,22:17:02,22,2023-03-23,10:17:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,B1y5gcMXb/UQqPc7nWlypw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_214002.wav,597.844,2023-03-30,21:40:02,21,2023-03-30,09:40:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,68tRE03GaMBc06teyV30jQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230405_224202.wav,597.844,2023-04-05,22:42:02,22,2023-04-05,10:42:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,tw732KEoSnRyRxP1AoYk9A==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230405_235202.wav,597.844,2023-04-05,23:52:02,23,2023-04-05,11:52:02,11,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,CkdZ27+/Twcny7hIqZG5cQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_224102.wav,597.844,2023-03-30,22:41:02,22,2023-03-30,10:41:02,10,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,wmGUkYBVpWwTJ2lMKPgW2Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230319_031802.wav,597.844,2023-03-19,03:18:02,3,2023-03-18,15:18:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,4K4JgEwtxK8h8wWNL+ZD9Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_023602.wav,597.844,2023-03-18,02:36:02,2,2023-03-17,14:36:02,14,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,V3a0L1/EdUbqZ9Q3SKdFxg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230313_184402.wav,597.844,2023-03-13,18:44:02,18,2023-03-13,06:44:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,2sHXm3i7pNJpxFSoBZO4zQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_222702.wav,597.844,2023-03-23,22:27:02,22,2023-03-23,10:27:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,8ILn/ADTBj2jo7oiPbNULQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_225102.wav,597.844,2023-03-30,22:51:02,22,2023-03-30,10:51:02,10,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,I8iMrbkRXefAKJssXr9otg==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230406_000202.wav,597.844,2023-04-06,00:02:02,0,2023-04-05,12:02:02,12,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,eVh9fPD3LL3T2pqmQFd6Rw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_215002.wav,597.844,2023-03-30,21:50:02,21,2023-03-30,09:50:02,9,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,lCoO6chb668Hw6VqdbyvQw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230405_225202.wav,597.844,2023-04-05,22:52:02,22,2023-04-05,10:52:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,NYhUIoYOCtgDfgf3Dsz7qw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230319_032802.wav,597.844,2023-03-19,03:28:02,3,2023-03-18,15:28:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,ikdVJ2NfGl3ZMuSILDRpBQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_024602.wav,597.844,2023-03-18,02:46:02,2,2023-03-17,14:46:02,14,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,g4BRnrznDOVKzCNaWrxJMw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_223702.wav,597.844,2023-03-23,22:37:02,22,2023-03-23,10:37:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,R3z7nxqbrbgRYFXypp0mYQ==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230313_185402.wav,597.844,2023-03-13,18:54:02,18,2023-03-13,06:54:02,6,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,Ik0AJX6o9/ga01HpyEVOzA==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_230102.wav,597.844,2023-03-30,23:01:02,23,2023-03-30,11:01:02,11,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,47+oWE8oThQr++dzPaAxXw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_220002.wav,597.844,2023-03-30,22:00:02,22,2023-03-30,10:00:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,fbtcyaJ6EdbQPEbmlGVNFQ==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230405_230202.wav,597.844,2023-04-05,23:02:02,23,2023-04-05,11:02:02,11,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,igi7vsO8g61iTC3zcSn/8Q==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230406_001202.wav,597.844,2023-04-06,00:12:02,0,2023-04-05,12:12:02,12,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,9S4QhJscH6lM56mHPJDAzg==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230319_033802.wav,597.844,2023-03-19,03:38:02,3,2023-03-18,15:38:02,15,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,9NzmOSKFN+RzZU8Ppd/P+Q==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS045\Data2,WSS045_20230324_205902.wav,597.844,2023-03-24,20:59:02,20,2023-03-24,08:59:02,8,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,9J7gUra1U6eW8b42MqmlNw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230318_025602.wav,597.844,2023-03-18,02:56:02,2,2023-03-17,14:56:02,14,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,Wn50FOrL58AF9Swv5S6lLw==
D:\Muingmore acoustics,13-03-2023 to 27-03-2023 WSS049\Data2,WSS049_20230323_224702.wav,597.844,2023-03-23,22:47:02,22,2023-03-23,10:47:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,nqcRSaO47d6ZZ06jUBOt0g==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS045\Data2,WSS045_20230330_231102.wav,597.844,2023-03-30,23:11:02,23,2023-03-30,11:11:02,11,54,-7.3,Song Meter Mini Bat,SMU01853,3.0,WSS045,,,,,,,1,,,,,,gBWY/Q6tcqTA5z15fB7ttw==
D:\Muingmore acoustics,28-03-2023 to 11-04-2023 WSS049\Data2,WSS049_20230330_221002.wav,597.844,2023-03-30,22:10:02,22,2023-03-30,10:10:02,10,54,-7.3,Song Meter Mini Bat,SMU00710,3.0,WSS049,,,,,,,1,,,,,,Yis/sypukSPmDMvF1djb8g==
